button,timestamp,state
blue_button,2025-02-19 11:46:12.256101,0
blue_button,2025-02-19 11:46:12.357291,0
blue_button,2025-02-19 11:46:12.459073,1
blue_button,2025-02-19 11:46:12.560388,0
blue_button,2025-02-19 11:46:12.661514,0
blue_button,2025-02-19 11:46:12.762605,0
blue_button,2025-02-19 11:46:12.863702,0
blue_button,2025-02-19 11:46:12.964746,1
blue_button,2025-02-19 11:46:13.065800,0
blue_button,2025-02-19 11:46:13.166888,0
blue_button,2025-02-19 11:46:13.267819,0
blue_button,2025-02-19 11:46:13.368722,0
blue_button,2025-02-19 11:46:13.469621,1
blue_button,2025-02-19 11:46:13.570485,0
blue_button,2025-02-19 11:46:13.671430,0
blue_button,2025-02-19 11:46:13.772306,1
blue_button,2025-02-19 11:46:13.873313,1
blue_button,2025-02-19 11:46:13.974265,1
blue_button,2025-02-19 11:46:14.075244,1
blue_button,2025-02-19 11:46:14.176128,1
blue_button,2025-02-19 11:46:14.277000,0
blue_button,2025-02-19 11:46:14.377845,1
blue_button,2025-02-19 11:46:14.478702,1
blue_button,2025-02-19 11:46:14.579535,0
blue_button,2025-02-19 11:46:14.680355,0
blue_button,2025-02-19 11:46:14.781170,0
blue_button,2025-02-19 11:46:14.882099,0
blue_button,2025-02-19 11:46:14.983008,1
blue_button,2025-02-19 11:46:15.083907,1
blue_button,2025-02-19 11:46:15.184761,1
blue_button,2025-02-19 11:46:15.285617,1
blue_button,2025-02-19 11:46:15.386473,1
blue_button,2025-02-19 11:46:15.487328,0
blue_button,2025-02-19 11:46:15.588171,0
blue_button,2025-02-19 11:46:15.689011,0
blue_button,2025-02-19 11:46:15.789833,1
blue_button,2025-02-19 11:46:15.890789,1
blue_button,2025-02-19 11:46:15.991689,1
blue_button,2025-02-19 11:46:16.092553,1
blue_button,2025-02-19 11:46:16.193391,1
blue_button,2025-02-19 11:46:16.294232,1
blue_button,2025-02-19 11:46:16.395081,1
blue_button,2025-02-19 11:46:16.495906,1
blue_button,2025-02-19 11:46:16.596735,0
blue_button,2025-02-19 11:46:16.697559,1
blue_button,2025-02-19 11:46:16.798738,1
blue_button,2025-02-19 11:46:16.900078,0
blue_button,2025-02-19 11:46:17.001380,0
blue_button,2025-02-19 11:46:17.102704,1
blue_button,2025-02-19 11:46:17.203970,1
blue_button,2025-02-19 11:46:17.305239,1
blue_button,2025-02-19 11:46:17.406494,1
blue_button,2025-02-19 11:46:17.507930,1
blue_button,2025-02-19 11:46:17.609325,1
blue_button,2025-02-19 11:46:17.710676,1
blue_button,2025-02-19 11:46:17.812031,1
blue_button,2025-02-19 11:46:17.913335,0
blue_button,2025-02-19 11:46:18.014682,1
blue_button,2025-02-19 11:46:18.116004,1
blue_button,2025-02-19 11:46:18.217291,1
blue_button,2025-02-19 11:46:18.318599,1
blue_button,2025-02-19 11:46:18.419869,1
blue_button,2025-02-19 11:46:18.521132,1
blue_button,2025-02-19 11:46:18.622497,1
blue_button,2025-02-19 11:46:18.723793,1
blue_button,2025-02-19 11:46:18.825157,1
blue_button,2025-02-19 11:46:18.926446,1
blue_button,2025-02-19 11:46:19.027749,1
blue_button,2025-02-19 11:46:19.129040,1
blue_button,2025-02-19 11:46:19.230304,1
blue_button,2025-02-19 11:46:19.331588,1
blue_button,2025-02-19 11:46:19.432830,1
blue_button,2025-02-19 11:46:19.534055,1
blue_button,2025-02-19 11:46:19.635359,1
blue_button,2025-02-19 11:46:19.736589,1
blue_button,2025-02-19 11:46:19.838526,1
blue_button,2025-02-19 11:46:19.946526,1
blue_button,2025-02-19 11:46:20.048563,1
blue_button,2025-02-19 11:46:20.149936,1
blue_button,2025-02-19 11:46:20.251066,1
blue_button,2025-02-19 11:46:20.352093,1
blue_button,2025-02-19 11:46:20.453051,1
blue_button,2025-02-19 11:46:20.553966,1
blue_button,2025-02-19 11:46:20.654880,1
blue_button,2025-02-19 11:46:20.755759,1
blue_button,2025-02-19 11:46:20.856727,1
blue_button,2025-02-19 11:46:20.957644,1
blue_button,2025-02-19 11:46:21.058586,1
blue_button,2025-02-19 11:46:21.159473,1
blue_button,2025-02-19 11:46:21.260345,0
blue_button,2025-02-19 11:46:21.361203,1
blue_button,2025-02-19 11:46:21.462051,0
blue_button,2025-02-19 11:46:21.562907,1
blue_button,2025-02-19 11:46:21.663740,0
blue_button,2025-02-19 11:46:21.764566,0
blue_button,2025-02-19 11:46:21.865511,0
blue_button,2025-02-19 11:46:21.966399,0
blue_button,2025-02-19 11:46:22.067273,1
blue_button,2025-02-19 11:46:22.168134,0
blue_button,2025-02-19 11:46:22.268992,0
blue_button,2025-02-19 11:46:22.369843,1
blue_button,2025-02-19 11:46:22.470876,0
blue_button,2025-02-19 11:46:22.571825,1
blue_button,2025-02-19 11:46:22.672729,0
blue_button,2025-02-19 11:46:22.773627,0
blue_button,2025-02-19 11:46:22.874556,1
blue_button,2025-02-19 11:46:22.975459,1
blue_button,2025-02-19 11:46:23.076351,1
blue_button,2025-02-19 11:46:23.177280,1
blue_button,2025-02-19 11:46:23.278161,0
blue_button,2025-02-19 11:46:23.379039,0
blue_button,2025-02-19 11:46:23.479884,0
blue_button,2025-02-19 11:46:23.580781,0
blue_button,2025-02-19 11:46:23.681663,1
blue_button,2025-02-19 11:46:23.782523,0
blue_button,2025-02-19 11:46:23.883413,0
blue_button,2025-02-19 11:46:23.984297,0
blue_button,2025-02-19 11:46:24.085162,0
blue_button,2025-02-19 11:46:24.186004,0
blue_button,2025-02-19 11:46:24.286876,0
blue_button,2025-02-19 11:46:24.387705,0
