button,timestamp,state
blue_button,2025-02-19 12:15:16.866056,0
blue_button,2025-02-19 12:15:16.967185,0
blue_button,2025-02-19 12:15:17.068643,0
blue_button,2025-02-19 12:15:17.169772,1
blue_button,2025-02-19 12:15:17.270879,1
blue_button,2025-02-19 12:15:17.371886,1
blue_button,2025-02-19 12:15:17.472825,1
blue_button,2025-02-19 12:15:17.573760,1
blue_button,2025-02-19 12:15:17.674706,1
blue_button,2025-02-19 12:15:17.775625,1
blue_button,2025-02-19 12:15:17.876480,1
blue_button,2025-02-19 12:15:17.977358,1
blue_button,2025-02-19 12:15:18.078224,1
blue_button,2025-02-19 12:15:18.179140,1
blue_button,2025-02-19 12:15:18.280075,1
blue_button,2025-02-19 12:15:18.380982,1
blue_button,2025-02-19 12:15:18.481832,1
blue_button,2025-02-19 12:15:18.582694,1
blue_button,2025-02-19 12:15:18.683606,1
blue_button,2025-02-19 12:15:18.784468,1
blue_button,2025-02-19 12:15:18.885312,1
blue_button,2025-02-19 12:15:18.986211,1
blue_button,2025-02-19 12:15:19.087083,1
blue_button,2025-02-19 12:15:19.187939,1
blue_button,2025-02-19 12:15:19.288857,1
blue_button,2025-02-19 12:15:19.389719,1
blue_button,2025-02-19 12:15:19.490573,1
blue_button,2025-02-19 12:15:19.591433,1
blue_button,2025-02-19 12:15:19.692271,1
blue_button,2025-02-19 12:15:19.793132,1
blue_button,2025-02-19 12:15:19.893974,1
blue_button,2025-02-19 12:15:19.995088,1
blue_button,2025-02-19 12:15:20.095993,1
blue_button,2025-02-19 12:15:20.196865,1
blue_button,2025-02-19 12:15:20.297775,1
blue_button,2025-02-19 12:15:20.398666,1
blue_button,2025-02-19 12:15:20.499502,1
blue_button,2025-02-19 12:15:20.600329,1
blue_button,2025-02-19 12:15:20.701152,1
blue_button,2025-02-19 12:15:20.802000,1
blue_button,2025-02-19 12:15:20.902849,1
blue_button,2025-02-19 12:15:21.003699,1
blue_button,2025-02-19 12:15:21.104521,1
blue_button,2025-02-19 12:15:21.205354,1
blue_button,2025-02-19 12:15:21.306330,1
blue_button,2025-02-19 12:15:21.407218,1
blue_button,2025-02-19 12:15:21.508060,1
blue_button,2025-02-19 12:15:21.608901,1
blue_button,2025-02-19 12:15:21.709722,1
blue_button,2025-02-19 12:15:21.810769,1
blue_button,2025-02-19 12:15:21.911655,1
blue_button,2025-02-19 12:15:22.012957,0
blue_button,2025-02-19 12:15:22.114203,0
blue_button,2025-02-19 12:15:22.215473,0
blue_button,2025-02-19 12:15:22.316800,0
blue_button,2025-02-19 12:15:22.418071,0
blue_button,2025-02-19 12:15:22.519356,0
blue_button,2025-02-19 12:15:22.620597,0
blue_button,2025-02-19 12:15:22.721814,0
blue_button,2025-02-19 12:15:22.823082,0
blue_button,2025-02-19 12:15:22.924314,1
blue_button,2025-02-19 12:15:23.025596,1
blue_button,2025-02-19 12:15:23.126899,1
blue_button,2025-02-19 12:15:23.228163,1
blue_button,2025-02-19 12:15:23.329499,1
blue_button,2025-02-19 12:15:23.430868,1
blue_button,2025-02-19 12:15:23.532128,1
blue_button,2025-02-19 12:15:23.633441,1
blue_button,2025-02-19 12:15:23.734730,1
blue_button,2025-02-19 12:15:23.835991,0
blue_button,2025-02-19 12:15:23.937255,0
blue_button,2025-02-19 12:15:24.038565,1
blue_button,2025-02-19 12:15:24.139829,1
blue_button,2025-02-19 12:15:24.241140,1
blue_button,2025-02-19 12:15:24.342464,0
blue_button,2025-02-19 12:15:24.443736,1
blue_button,2025-02-19 12:15:24.545011,1
blue_button,2025-02-19 12:15:24.646248,1
blue_button,2025-02-19 12:15:24.747516,0
blue_button,2025-02-19 12:15:24.848747,1
blue_button,2025-02-19 12:15:24.949985,0
blue_button,2025-02-19 12:15:25.051276,1
blue_button,2025-02-19 12:15:25.152508,1
blue_button,2025-02-19 12:15:25.253854,1
blue_button,2025-02-19 12:15:25.355182,1
blue_button,2025-02-19 12:15:25.456466,1
blue_button,2025-02-19 12:15:25.557729,1
blue_button,2025-02-19 12:15:25.659006,1
blue_button,2025-02-19 12:15:25.760240,1
blue_button,2025-02-19 12:15:25.861464,1
blue_button,2025-02-19 12:15:25.962743,1
blue_button,2025-02-19 12:15:26.064254,1
blue_button,2025-02-19 12:15:26.165574,1
blue_button,2025-02-19 12:15:26.267009,1
blue_button,2025-02-19 12:15:26.368308,1
blue_button,2025-02-19 12:15:26.469572,1
blue_button,2025-02-19 12:15:26.570840,1
blue_button,2025-02-19 12:15:26.672081,1
blue_button,2025-02-19 12:15:26.773405,1
blue_button,2025-02-19 12:15:26.874802,1
blue_button,2025-02-19 12:15:26.976119,1
blue_button,2025-02-19 12:15:27.077387,1
blue_button,2025-02-19 12:15:27.178669,1
blue_button,2025-02-19 12:15:27.280100,1
