button,timestamp,state
blue_button,2025-02-19 12:21:39.287612,0
blue_button,2025-02-19 12:21:39.388724,1
blue_button,2025-02-19 12:21:39.490206,0
blue_button,2025-02-19 12:21:39.591477,0
blue_button,2025-02-19 12:21:39.692476,0
blue_button,2025-02-19 12:21:39.793490,1
blue_button,2025-02-19 12:21:39.894412,0
blue_button,2025-02-19 12:21:39.995486,1
blue_button,2025-02-19 12:21:40.096423,0
blue_button,2025-02-19 12:21:40.197373,0
blue_button,2025-02-19 12:21:40.298222,1
blue_button,2025-02-19 12:21:40.399137,0
blue_button,2025-02-19 12:21:40.499980,1
blue_button,2025-02-19 12:21:40.601260,0
blue_button,2025-02-19 12:21:40.702563,1
blue_button,2025-02-19 12:21:40.804071,1
blue_button,2025-02-19 12:21:40.905420,1
blue_button,2025-02-19 12:21:41.006807,1
blue_button,2025-02-19 12:21:41.108066,1
blue_button,2025-02-19 12:21:41.209367,1
blue_button,2025-02-19 12:21:41.310655,1
blue_button,2025-02-19 12:21:41.411975,1
blue_button,2025-02-19 12:21:41.513262,1
blue_button,2025-02-19 12:21:41.614693,1
blue_button,2025-02-19 12:21:41.715967,1
blue_button,2025-02-19 12:21:41.817489,1
blue_button,2025-02-19 12:21:41.918882,1
blue_button,2025-02-19 12:21:42.020269,1
blue_button,2025-02-19 12:21:42.121568,1
blue_button,2025-02-19 12:21:42.222903,1
blue_button,2025-02-19 12:21:42.324143,1
blue_button,2025-02-19 12:21:42.425580,1
blue_button,2025-02-19 12:21:42.526901,1
blue_button,2025-02-19 12:21:42.628320,1
blue_button,2025-02-19 12:21:42.729629,0
blue_button,2025-02-19 12:21:42.830972,0
blue_button,2025-02-19 12:21:42.932269,0
blue_button,2025-02-19 12:21:43.033571,0
blue_button,2025-02-19 12:21:43.134970,0
blue_button,2025-02-19 12:21:43.236287,0
blue_button,2025-02-19 12:21:43.337584,0
blue_button,2025-02-19 12:21:43.438909,0
blue_button,2025-02-19 12:21:43.540230,0
blue_button,2025-02-19 12:21:43.641547,0
blue_button,2025-02-19 12:21:43.742968,0
blue_button,2025-02-19 12:21:43.844238,1
blue_button,2025-02-19 12:21:43.945638,1
blue_button,2025-02-19 12:21:44.047442,1
blue_button,2025-02-19 12:21:44.148851,1
blue_button,2025-02-19 12:21:44.250133,1
blue_button,2025-02-19 12:21:44.351483,1
blue_button,2025-02-19 12:21:44.452755,1
blue_button,2025-02-19 12:21:44.554066,1
blue_button,2025-02-19 12:21:44.655442,1
blue_button,2025-02-19 12:21:44.756762,0
blue_button,2025-02-19 12:21:44.858014,1
blue_button,2025-02-19 12:21:44.959375,0
blue_button,2025-02-19 12:21:45.060657,1
blue_button,2025-02-19 12:21:45.161964,1
blue_button,2025-02-19 12:21:45.263241,1
blue_button,2025-02-19 12:21:45.364530,1
blue_button,2025-02-19 12:21:45.465823,1
blue_button,2025-02-19 12:21:45.567164,1
blue_button,2025-02-19 12:21:45.668449,1
blue_button,2025-02-19 12:21:45.769802,0
blue_button,2025-02-19 12:21:45.871108,0
blue_button,2025-02-19 12:21:45.972437,1
blue_button,2025-02-19 12:21:46.073677,1
blue_button,2025-02-19 12:21:46.175000,1
blue_button,2025-02-19 12:21:46.276229,1
blue_button,2025-02-19 12:21:46.377504,1
blue_button,2025-02-19 12:21:46.478786,1
blue_button,2025-02-19 12:21:46.580161,1
blue_button,2025-02-19 12:21:46.681492,1
blue_button,2025-02-19 12:21:46.782988,0
blue_button,2025-02-19 12:21:46.884369,0
blue_button,2025-02-19 12:21:46.985732,1
blue_button,2025-02-19 12:21:47.087044,0
blue_button,2025-02-19 12:21:47.188342,1
blue_button,2025-02-19 12:21:47.289585,0
blue_button,2025-02-19 12:21:47.390922,0
blue_button,2025-02-19 12:21:47.492192,0
blue_button,2025-02-19 12:21:47.593568,0
blue_button,2025-02-19 12:21:47.694870,0
blue_button,2025-02-19 12:21:47.796171,0
blue_button,2025-02-19 12:21:47.897420,0
