button,timestamp,state
blue_button,2025-02-19 12:20:56.296577,0
blue_button,2025-02-19 12:20:56.397780,0
blue_button,2025-02-19 12:20:56.499423,0
blue_button,2025-02-19 12:20:56.600761,0
blue_button,2025-02-19 12:20:56.701871,0
blue_button,2025-02-19 12:20:56.803061,0
blue_button,2025-02-19 12:20:56.904143,0
blue_button,2025-02-19 12:20:57.005197,0
blue_button,2025-02-19 12:20:57.106282,0
blue_button,2025-02-19 12:20:57.207284,0
blue_button,2025-02-19 12:20:57.308189,0
blue_button,2025-02-19 12:20:57.409080,0
blue_button,2025-02-19 12:20:57.509993,0
blue_button,2025-02-19 12:20:57.610991,0
blue_button,2025-02-19 12:20:57.711885,0
blue_button,2025-02-19 12:20:57.812759,0
blue_button,2025-02-19 12:20:57.913636,0
blue_button,2025-02-19 12:20:58.014519,0
blue_button,2025-02-19 12:20:58.115472,0
blue_button,2025-02-19 12:20:58.216343,0
blue_button,2025-02-19 12:20:58.317222,0
blue_button,2025-02-19 12:20:58.418076,0
blue_button,2025-02-19 12:20:58.518947,0
blue_button,2025-02-19 12:20:58.619910,0
blue_button,2025-02-19 12:20:58.720831,0
blue_button,2025-02-19 12:20:58.821719,0
blue_button,2025-02-19 12:20:58.922666,0
blue_button,2025-02-19 12:20:59.023575,0
blue_button,2025-02-19 12:20:59.124469,0
blue_button,2025-02-19 12:20:59.225325,0
blue_button,2025-02-19 12:20:59.326168,0
blue_button,2025-02-19 12:20:59.427067,0
blue_button,2025-02-19 12:20:59.527966,0
blue_button,2025-02-19 12:20:59.628924,0
blue_button,2025-02-19 12:20:59.729832,0
blue_button,2025-02-19 12:20:59.830722,0
blue_button,2025-02-19 12:20:59.931612,0
blue_button,2025-02-19 12:21:00.032523,0
blue_button,2025-02-19 12:21:00.133406,0
blue_button,2025-02-19 12:21:00.234269,0
blue_button,2025-02-19 12:21:00.335139,0
blue_button,2025-02-19 12:21:00.435980,0
blue_button,2025-02-19 12:21:00.536923,0
blue_button,2025-02-19 12:21:00.637788,0
blue_button,2025-02-19 12:21:00.738682,0
blue_button,2025-02-19 12:21:00.839878,0
blue_button,2025-02-19 12:21:00.941432,0
blue_button,2025-02-19 12:21:01.042855,0
blue_button,2025-02-19 12:21:01.144218,0
blue_button,2025-02-19 12:21:01.245524,0
blue_button,2025-02-19 12:21:01.346835,0
blue_button,2025-02-19 12:21:01.448157,0
blue_button,2025-02-19 12:21:01.549578,0
blue_button,2025-02-19 12:21:01.650936,0
blue_button,2025-02-19 12:21:01.752249,0
blue_button,2025-02-19 12:21:01.853762,0
blue_button,2025-02-19 12:21:01.955213,0
blue_button,2025-02-19 12:21:02.056589,0
blue_button,2025-02-19 12:21:02.157910,0
blue_button,2025-02-19 12:21:02.259224,0
blue_button,2025-02-19 12:21:02.360521,0
blue_button,2025-02-19 12:21:02.461803,0
blue_button,2025-02-19 12:21:02.563248,0
blue_button,2025-02-19 12:21:02.664539,0
blue_button,2025-02-19 12:21:02.765850,0
blue_button,2025-02-19 12:21:02.867171,0
blue_button,2025-02-19 12:21:02.968499,0
blue_button,2025-02-19 12:21:03.069846,0
blue_button,2025-02-19 12:21:03.171240,0
blue_button,2025-02-19 12:21:03.272550,0
blue_button,2025-02-19 12:21:03.373860,0
blue_button,2025-02-19 12:21:03.475210,0
blue_button,2025-02-19 12:21:03.576617,0
blue_button,2025-02-19 12:21:03.678019,0
blue_button,2025-02-19 12:21:03.779372,0
blue_button,2025-02-19 12:21:03.880695,0
blue_button,2025-02-19 12:21:03.982016,0
blue_button,2025-02-19 12:21:04.083344,0
blue_button,2025-02-19 12:21:04.184640,0
blue_button,2025-02-19 12:21:04.285904,0
blue_button,2025-02-19 12:21:04.387225,0
blue_button,2025-02-19 12:21:04.488493,0
blue_button,2025-02-19 12:21:04.589890,0
blue_button,2025-02-19 12:21:04.691204,0
blue_button,2025-02-19 12:21:04.792518,0
blue_button,2025-02-19 12:21:04.893786,0
blue_button,2025-02-19 12:21:04.995154,0
blue_button,2025-02-19 12:21:05.096481,0
blue_button,2025-02-19 12:21:05.197767,0
blue_button,2025-02-19 12:21:05.299094,0
blue_button,2025-02-19 12:21:05.400365,0
blue_button,2025-02-19 12:21:05.501665,0
blue_button,2025-02-19 12:21:05.603049,0
blue_button,2025-02-19 12:21:05.704331,0
blue_button,2025-02-19 12:21:05.805628,0
blue_button,2025-02-19 12:21:05.906940,0
blue_button,2025-02-19 12:21:06.008223,0
blue_button,2025-02-19 12:21:06.109336,0
blue_button,2025-02-19 12:21:06.210643,0
blue_button,2025-02-19 12:21:06.311943,0
blue_button,2025-02-19 12:21:06.413206,0
blue_button,2025-02-19 12:21:06.514528,0
blue_button,2025-02-19 12:21:06.615953,0
blue_button,2025-02-19 12:21:06.717289,0
blue_button,2025-02-19 12:21:06.818842,0
blue_button,2025-02-19 12:21:06.920207,0
blue_button,2025-02-19 12:21:07.021579,0
blue_button,2025-02-19 12:21:07.122935,0
blue_button,2025-02-19 12:21:07.224211,0
blue_button,2025-02-19 12:21:07.325495,0
blue_button,2025-02-19 12:21:07.426793,0
blue_button,2025-02-19 12:21:07.528116,0
blue_button,2025-02-19 12:21:07.629841,0
blue_button,2025-02-19 12:21:07.731350,0
blue_button,2025-02-19 12:21:07.832990,0
blue_button,2025-02-19 12:21:07.934462,0
blue_button,2025-02-19 12:21:08.036069,0
blue_button,2025-02-19 12:21:08.137558,0
blue_button,2025-02-19 12:21:08.238991,0
blue_button,2025-02-19 12:21:08.340358,0
blue_button,2025-02-19 12:21:08.441714,0
blue_button,2025-02-19 12:21:08.543178,0
blue_button,2025-02-19 12:21:08.644577,0
blue_button,2025-02-19 12:21:08.745926,0
blue_button,2025-02-19 12:21:08.847344,0
blue_button,2025-02-19 12:21:08.948771,0
blue_button,2025-02-19 12:21:09.050130,0
blue_button,2025-02-19 12:21:09.151499,0
blue_button,2025-02-19 12:21:09.252797,0
blue_button,2025-02-19 12:21:09.354081,0
blue_button,2025-02-19 12:21:09.455446,0
blue_button,2025-02-19 12:21:09.556840,0
