button,timestamp,state
blue_button,2025-02-19 12:16:12.723282,1
blue_button,2025-02-19 12:16:12.824556,1
blue_button,2025-02-19 12:16:12.926249,1
blue_button,2025-02-19 12:16:13.027726,1
blue_button,2025-02-19 12:16:13.129133,1
blue_button,2025-02-19 12:16:13.230472,1
blue_button,2025-02-19 12:16:13.331843,1
blue_button,2025-02-19 12:16:13.433162,1
blue_button,2025-02-19 12:16:13.534529,0
blue_button,2025-02-19 12:16:13.635894,1
blue_button,2025-02-19 12:16:13.737191,0
blue_button,2025-02-19 12:16:13.838485,0
blue_button,2025-02-19 12:16:13.939919,1
blue_button,2025-02-19 12:16:14.041631,1
blue_button,2025-02-19 12:16:14.143093,1
blue_button,2025-02-19 12:16:14.244505,1
blue_button,2025-02-19 12:16:14.345892,1
blue_button,2025-02-19 12:16:14.447264,1
blue_button,2025-02-19 12:16:14.548562,1
blue_button,2025-02-19 12:16:14.649851,1
blue_button,2025-02-19 12:16:14.751163,1
blue_button,2025-02-19 12:16:14.852525,1
blue_button,2025-02-19 12:16:14.953814,1
blue_button,2025-02-19 12:16:15.055136,0
blue_button,2025-02-19 12:16:15.156397,0
blue_button,2025-02-19 12:16:15.257662,0
blue_button,2025-02-19 12:16:15.359034,1
blue_button,2025-02-19 12:16:15.460314,1
blue_button,2025-02-19 12:16:15.561569,1
blue_button,2025-02-19 12:16:15.662853,1
blue_button,2025-02-19 12:16:15.764141,1
blue_button,2025-02-19 12:16:15.865428,1
blue_button,2025-02-19 12:16:15.966825,1
blue_button,2025-02-19 12:16:16.068235,0
blue_button,2025-02-19 12:16:16.169542,1
blue_button,2025-02-19 12:16:16.270899,0
blue_button,2025-02-19 12:16:16.372240,1
blue_button,2025-02-19 12:16:16.473542,0
blue_button,2025-02-19 12:16:16.574851,1
blue_button,2025-02-19 12:16:16.676378,0
blue_button,2025-02-19 12:16:16.777922,0
blue_button,2025-02-19 12:16:16.879444,1
blue_button,2025-02-19 12:16:16.980841,0
blue_button,2025-02-19 12:16:17.082193,1
blue_button,2025-02-19 12:16:17.183522,0
blue_button,2025-02-19 12:16:17.284969,1
blue_button,2025-02-19 12:16:17.386330,0
blue_button,2025-02-19 12:16:17.487668,0
blue_button,2025-02-19 12:16:17.588941,1
blue_button,2025-02-19 12:16:17.690221,0
blue_button,2025-02-19 12:16:17.791673,1
blue_button,2025-02-19 12:16:17.892955,0
blue_button,2025-02-19 12:16:17.994223,1
blue_button,2025-02-19 12:16:18.095521,1
blue_button,2025-02-19 12:16:18.196819,1
blue_button,2025-02-19 12:16:18.298177,1
blue_button,2025-02-19 12:16:18.399629,1
blue_button,2025-02-19 12:16:18.500962,1
blue_button,2025-02-19 12:16:18.602260,1
blue_button,2025-02-19 12:16:18.703636,1
blue_button,2025-02-19 12:16:18.804934,1
blue_button,2025-02-19 12:16:18.906215,1
blue_button,2025-02-19 12:16:19.007543,1
blue_button,2025-02-19 12:16:19.108821,1
blue_button,2025-02-19 12:16:19.210079,1
blue_button,2025-02-19 12:16:19.311480,0
blue_button,2025-02-19 12:16:19.412787,0
blue_button,2025-02-19 12:16:19.514056,1
blue_button,2025-02-19 12:16:19.615351,0
blue_button,2025-02-19 12:16:19.716647,1
blue_button,2025-02-19 12:16:19.817914,1
blue_button,2025-02-19 12:16:19.919233,1
blue_button,2025-02-19 12:16:20.020936,1
blue_button,2025-02-19 12:16:20.122398,1
blue_button,2025-02-19 12:16:20.223872,1
blue_button,2025-02-19 12:16:20.325296,1
blue_button,2025-02-19 12:16:20.426724,1
blue_button,2025-02-19 12:16:20.528043,1
blue_button,2025-02-19 12:16:20.629358,0
blue_button,2025-02-19 12:16:20.730718,1
blue_button,2025-02-19 12:16:20.832081,0
blue_button,2025-02-19 12:16:20.933366,1
blue_button,2025-02-19 12:16:21.034668,1
blue_button,2025-02-19 12:16:21.135938,1
blue_button,2025-02-19 12:16:21.237221,1
blue_button,2025-02-19 12:16:21.338595,1
blue_button,2025-02-19 12:16:21.439907,1
blue_button,2025-02-19 12:16:21.541172,1
blue_button,2025-02-19 12:16:21.642446,1
blue_button,2025-02-19 12:16:21.743750,1
blue_button,2025-02-19 12:16:21.845326,1
blue_button,2025-02-19 12:16:21.946809,1
blue_button,2025-02-19 12:16:22.048175,0
blue_button,2025-02-19 12:16:22.149489,1
blue_button,2025-02-19 12:16:22.250807,1
blue_button,2025-02-19 12:16:22.352157,1
blue_button,2025-02-19 12:16:22.453465,0
blue_button,2025-02-19 12:16:22.554760,0
blue_button,2025-02-19 12:16:22.656036,0
blue_button,2025-02-19 12:16:22.757297,0
blue_button,2025-02-19 12:16:22.858596,0
blue_button,2025-02-19 12:16:22.959906,0
blue_button,2025-02-19 12:16:23.061209,0
blue_button,2025-02-19 12:16:23.162675,0
