button,timestamp,state
blue_button,2025-02-19 11:51:58.332029,0
blue_button,2025-02-19 11:51:58.433126,1
blue_button,2025-02-19 11:51:58.534728,1
blue_button,2025-02-19 11:51:58.636070,1
blue_button,2025-02-19 11:51:58.737140,1
blue_button,2025-02-19 11:51:58.838567,1
blue_button,2025-02-19 11:51:58.942502,1
blue_button,2025-02-19 11:51:59.044624,1
blue_button,2025-02-19 11:51:59.146211,1
blue_button,2025-02-19 11:51:59.247755,1
blue_button,2025-02-19 11:51:59.348795,1
blue_button,2025-02-19 11:51:59.449700,1
blue_button,2025-02-19 11:51:59.550580,1
blue_button,2025-02-19 11:51:59.651431,1
blue_button,2025-02-19 11:51:59.752257,1
blue_button,2025-02-19 11:51:59.853101,1
blue_button,2025-02-19 11:51:59.954227,1
blue_button,2025-02-19 11:52:00.055199,0
blue_button,2025-02-19 11:52:00.156240,1
blue_button,2025-02-19 11:52:00.257122,0
blue_button,2025-02-19 11:52:00.357972,1
blue_button,2025-02-19 11:52:00.458811,0
blue_button,2025-02-19 11:52:00.559669,1
blue_button,2025-02-19 11:52:00.660932,1
blue_button,2025-02-19 11:52:00.761987,1
blue_button,2025-02-19 11:52:00.863001,1
blue_button,2025-02-19 11:52:00.964107,1
blue_button,2025-02-19 11:52:01.065066,1
blue_button,2025-02-19 11:52:01.166115,1
blue_button,2025-02-19 11:52:01.267106,1
blue_button,2025-02-19 11:52:01.368032,1
blue_button,2025-02-19 11:52:01.468934,1
blue_button,2025-02-19 11:52:01.569810,1
blue_button,2025-02-19 11:52:01.670730,1
blue_button,2025-02-19 11:52:01.771647,1
blue_button,2025-02-19 11:52:01.872588,1
blue_button,2025-02-19 11:52:01.973498,1
blue_button,2025-02-19 11:52:02.074577,1
blue_button,2025-02-19 11:52:02.175668,1
blue_button,2025-02-19 11:52:02.276607,1
blue_button,2025-02-19 11:52:02.377502,1
blue_button,2025-02-19 11:52:02.478575,1
blue_button,2025-02-19 11:52:02.579548,1
blue_button,2025-02-19 11:52:02.680470,1
blue_button,2025-02-19 11:52:02.781389,1
blue_button,2025-02-19 11:52:02.882283,1
blue_button,2025-02-19 11:52:02.983214,1
blue_button,2025-02-19 11:52:03.084096,1
blue_button,2025-02-19 11:52:03.185208,1
blue_button,2025-02-19 11:52:03.286202,1
blue_button,2025-02-19 11:52:03.387135,1
blue_button,2025-02-19 11:52:03.488026,0
blue_button,2025-02-19 11:52:03.588896,1
blue_button,2025-02-19 11:52:03.689914,0
blue_button,2025-02-19 11:52:03.790893,1
blue_button,2025-02-19 11:52:03.891783,1
blue_button,2025-02-19 11:52:03.992716,0
blue_button,2025-02-19 11:52:04.093747,0
blue_button,2025-02-19 11:52:04.195102,0
blue_button,2025-02-19 11:52:04.296423,0
blue_button,2025-02-19 11:52:04.397679,0
blue_button,2025-02-19 11:52:04.499002,0
blue_button,2025-02-19 11:52:04.600240,0
